Id Unico,Genero,Repetidor,Especialidad,Turno,CÁL,Faltas_CÁL,ING,Faltas_ING,FÍS,Faltas_FÍS,ECO,Faltas_ECO,REA,Faltas_REA,REA0,Faltas_REA0,REA1,Faltas_REA1,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TAL3,Faltas_TAL3,TAL4,Faltas_TAL4,TUT,Faltas_TUT
4d50c65d-f64e-45f7-b21e-b6556611994f,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,,,,,5,19,,,,,,,,,,,,,,,,,,
3637b931-a703-40e3-9445-ff9a27e6aa9f,F,No,ENFERMERIA GENERAL,MATUTINO,6,3,5,1,5,3,5,4,5,6,8,5,8,0,AC,0,AC,0,NA,0,AC,0,AC,0,AC,0,,
f0007933-52da-40d1-8aaf-e8d4fd380dd5,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,0,8,1,10,1,8,2,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
4a285b42-e547-41db-9e87-a54339a43506,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,7,0,5,0,9,4,6,4,8,5,10,0,AC,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
2a9a3238-ee24-458b-af90-56c4f2aa6543,F,No,ENFERMERIA GENERAL,MATUTINO,5,4,5,2,5,8,5,10,5,21,5,8,10,0,NA,0,AC,0,NA,0,NA,0,NA,0,AC,0,,
a4308413-4d7a-41fc-9682-f428fb93d959,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,6,0,7,2,9,0,6,7,10,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
80a0cf33-7d28-4665-a161-eb780d14a8c8,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,6,0,8,1,10,1,8,2,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
08b1e6db-3c8a-44cb-837e-493d60e3cae3,F,Si,ENFERMERIA GENERAL,MATUTINO,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
93209795-9692-4109-8c77-9aca9320ce0b,F,No,ENFERMERIA GENERAL,MATUTINO,NP,20,5,6,NP,18,NP,17,NP,23,NP,40,NP,0,NA,0,NA,0,NP,0,NA,0,NP,0,NA,0,,
d423219a-585a-4ad1-8462-11129963f4bf,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,10,0,10,0,9,3,10,3,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
30718249-fad0-4788-bb6f-33875ca82088,F,No,ENFERMERIA GENERAL,MATUTINO,8,2,5,2,9,1,10,0,9,8,10,3,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
51342c30-a54b-4b35-97b8-ec1eb63c85ff,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,5,0,5,1,5,3,5,8,5,9,10,0,NA,0,NA,0,NA,0,AC,0,NA,0,AC,0,,
675d2990-1db2-4cca-9008-279c1d52fbc4,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,0,5,3,5,1,5,10,5,10,9,0,NA,0,NA,0,NA,0,AC,0,NP,0,AC,0,,
19227b08-cacb-4cff-844f-446e9fff8602,M,No,ENFERMERIA GENERAL,MATUTINO,8,4,5,6,7,4,9,0,5,7,9,4,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
ea6132b0-250f-4ea4-ae7c-de52d7eb26d4,M,Si,ENFERMERIA GENERAL,MATUTINO,,,NP,15,,,,,,,,,,,,,,,,,,,,,,,,
05ccf9d5-0107-47a3-89a5-0d4b58e07b8e,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,,,,,,,,,10,0,,,,,,,,,,,,,,
7ae9419e-408d-407f-a2b5-e28242eef699,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,5,2,5,1,7,3,8,4,8,4,10,0,AC,0,NA,0,NA,0,AC,0,NA,0,AC,0,,
f0991af8-3244-4a12-a964-20384e64325b,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,9,0,10,0,7,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
7516b2cb-b055-4d4d-b81d-bb41cf41b9ec,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,6,0,8,0,10,0,8,2,8,1,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
7b9b59bc-fe93-4071-a6c4-4f8619600bc0,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,6,0,8,0,7,2,8,0,9,3,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
dd2883f7-d24d-4158-ab3d-1bd21d6ee6a5,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,1,10,0,7,0,9,3,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
86b129ee-b698-4473-b1f4-eeb8c42f2b93,F,Si,ENFERMERIA GENERAL,MATUTINO,,,NP,6,,,,,5,19,,,,,,,,,,,,,,,,,,
ee772097-41ea-4310-a4eb-bc47d48350db,M,No,ENFERMERIA GENERAL,MATUTINO,10,1,7,2,9,3,10,0,6,14,10,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
31f999f2-fc72-4934-aaa5-a02d9e65b715,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,8,0,10,0,8,3,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
96bd50bc-392c-4629-bd12-10fd6f131ebe,F,Si,ENFERMERIA GENERAL,MATUTINO,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
99fa8923-ad33-462e-99cc-4d8dc959e450,M,No,ENFERMERIA GENERAL,MATUTINO,7,0,8,0,9,0,10,0,8,0,10,0,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
3739bbd7-e9e9-4583-8235-3abc1a6d406f,M,Si,ENFERMERIA GENERAL,MATUTINO,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
d326c7c4-3ece-4db5-a404-43a943570176,F,No,ENFERMERIA GENERAL,MATUTINO,9,2,8,0,10,1,10,2,8,3,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
928b498b-c06c-4f52-8ff0-4773ba76f3de,F,No,ENFERMERIA GENERAL,MATUTINO,5,8,5,0,5,0,5,2,5,6,5,4,9,0,NA,0,NA,0,NA,0,AC,0,NA,0,AC,0,,
74cede8a-77bf-4bfa-92ab-2f2b29d283f4,F,No,ENFERMERIA GENERAL,MATUTINO,5,1,5,0,7,1,5,2,6,11,5,5,10,0,NA,0,NA,0,NA,0,AC,0,NA,0,AC,0,,
cbc7eef3-e7c7-452d-b06b-3fd8b0f1edaa,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,0,5,2,7,5,5,4,5,3,9,0,NA,0,NA,0,NA,0,AC,0,NA,0,AC,0,,
e7eeabf2-a7e5-4196-9d58-9cdb05c1fbe7,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,6,0,5,2,8,0,7,11,8,5,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
325e5166-0e48-4165-a741-e282338f9bcc,M,Si,ENFERMERIA GENERAL,MATUTINO,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
f45a47df-1725-4154-80bd-0f4661ffb7b2,F,No,ENFERMERIA GENERAL,MATUTINO,6,8,5,0,8,1,9,4,7,5,9,4,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
