Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,APL0,Faltas_APL0,EJE,Faltas_EJE,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
f299840e-b8b0-41e6-9576-b104577527be,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,9,0,10,0,10,0,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
f68bfc2d-b51d-4fee-82e5-349e2639f21f,M,No,ENFERMERIA GENERAL,MATUTINO,9,1,8,0,9,2,10,0,9,3,8,1,6,0,AC,0,AC,0,NA,0,AC,0,,
389c6f16-c0ae-4803-aa8e-18df4b974c94,M,No,ENFERMERIA GENERAL,MATUTINO,9,2,8,1,8,2,10,0,7,0,9,0,9,0,AC,0,AC,0,AC,0,AC,0,,
b60eff27-7e54-4632-a997-14f914b19338,F,No,ENFERMERIA GENERAL,MATUTINO,9,3,8,0,9,0,10,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
1c18db66-e755-4ba9-b261-c82d963ebe3e,F,Si,ENFERMERIA GENERAL,MATUTINO,10,3,,,,,,,,,,,,,,,,,,,,,,
4ebc7291-ac76-4dc0-be33-d56ad027cc84,F,No,ENFERMERIA GENERAL,MATUTINO,8,2,9,0,10,0,10,2,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
a4db7d35-8f8b-4f95-a504-2bd373342c57,F,No,ENFERMERIA GENERAL,MATUTINO,5,5,10,1,5,6,10,2,9,9,9,0,10,0,AC,0,AC,0,NA,0,AC,0,,
5e3d3f3d-97d5-499b-9c1b-074ca77c9a9d,F,No,ENFERMERIA GENERAL,MATUTINO,NP,12,NP,0,5,20,NP,20,5,31,NP,18,NP,50,NA,0,AC,0,NA,0,NA,0,,
696a868e-3d82-49d7-9f51-35666501d709,F,No,ENFERMERIA GENERAL,MATUTINO,10,2,9,0,9,2,10,4,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
6cb82903-c894-4e16-aa9a-a836078bec8e,M,No,ENFERMERIA GENERAL,MATUTINO,8,1,9,0,9,2,10,0,9,3,10,0,10,0,AC,0,AC,0,NA,0,AC,0,,
40bbef40-ae7d-43e1-a0c4-d7d4bd4d97eb,F,No,ENFERMERIA GENERAL,MATUTINO,10,2,9,1,9,2,10,0,9,0,9,1,10,0,AC,0,AC,0,AC,0,AC,0,,
ccfbc776-70c4-48fc-ad75-baa526ecc0e9,M,No,ENFERMERIA GENERAL,MATUTINO,8,2,10,0,8,0,10,0,9,0,9,0,9,0,AC,0,AC,0,NA,0,AC,0,,
d1b53f25-adac-46c9-937b-64f2ccb709d3,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,9,0,10,0,10,0,9,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
d7020057-1cb8-4b9b-8ec8-80c8f4abfdbd,F,No,ENFERMERIA GENERAL,MATUTINO,8,2,8,1,7,4,10,4,6,12,8,5,10,0,AC,0,AC,0,NA,0,AC,0,,
41949050-f9f1-487d-bf55-138bd637cba7,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,9,0,10,1,10,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,NA,0,,
f392edc3-3e89-48e3-89ce-0c7ae838cd45,M,No,ENFERMERIA GENERAL,MATUTINO,10,2,9,0,8,1,8,2,8,0,9,0,10,0,AC,0,AC,0,NA,0,AC,0,,
b2309949-9f28-48f0-8414-f089a4498730,F,No,ENFERMERIA GENERAL,MATUTINO,9,5,7,0,6,1,7,2,7,6,8,1,9,0,AC,0,AC,0,NA,0,AC,0,,
6811dfff-aced-48d0-b42f-e6ce20472de5,F,No,ENFERMERIA GENERAL,MATUTINO,9,1,8,1,5,4,9,4,6,12,8,3,10,0,NA,0,AC,0,NA,0,AC,0,,
0f23af04-f22e-4a78-a122-71198629ee57,F,No,ENFERMERIA GENERAL,MATUTINO,10,4,9,1,8,4,10,4,8,6,9,3,10,0,AC,0,AC,0,AC,0,AC,0,,
016ab92b-e46d-4371-a22a-aa98489090a3,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,9,0,10,0,10,0,9,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
ec564c1a-4eab-4861-ab67-b389ffd7b92a,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,8,0,9,1,10,0,8,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
22af726b-f721-425f-aa4d-eb8f1a0af5df,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,7,0,10,0,10,0,8,3,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
6dfd9b0d-2cc7-4fba-a4f3-07e4e7055198,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,7,0,10,0,10,0,10,0,10,0,7,0,AC,0,AC,0,AC,0,AC,0,,
4e907995-9eb1-4283-b6a3-d6e621162207,M,No,ENFERMERIA GENERAL,MATUTINO,10,3,8,1,9,4,10,2,9,9,10,2,8,0,AC,0,AC,0,AC,0,AC,0,,
