Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,QUÍ,Faltas_QUÍ,LEC,Faltas_LEC,EJE,Faltas_EJE,APL,Faltas_APL,REA,Faltas_REA,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TUT,Faltas_TUT
b06e9f85-65a7-4f6e-9af0-2ee0693048b8,F,No,ENFERMERIA GENERAL,MATUTINO,5,4,6,0,6,0,8,1,8,0,5,6,8,0,AC,0,AC,0,AC,0,,
17021339-c990-40cc-9191-98b91e2c327a,F,Si,ENFERMERIA GENERAL,MATUTINO,,,6,5,,,,,,,,,,,,,,,,,,
c5f997ea-ccfe-4577-8daf-e90087feef6b,M,No,ENFERMERIA GENERAL,MATUTINO,7,1,7,2,6,4,6,1,10,0,6,3,9,0,NA,0,AC,0,AC,0,,
d3c57d92-3dde-4fba-86f4-0a974e959833,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,2,5,0,8,0,5,0,6,9,8,0,AC,0,NA,0,AC,0,,
80556ab6-b31a-4d97-b81a-345177def7b3,M,No,ENFERMERIA GENERAL,MATUTINO,8,1,8,0,7,2,10,2,8,0,6,6,9,0,AC,0,AC,0,AC,0,,
d5f45ce1-d7be-471f-9747-c3938b0c3c0e,F,Si,ENFERMERIA GENERAL,MATUTINO,,,7,3,,,,,,,,,,,,,,,,,,
3cc13e44-41d2-4436-bd27-5e3d5cecef38,F,No,ENFERMERIA GENERAL,MATUTINO,6,3,7,4,8,2,9,0,8,0,6,3,10,0,NA,0,AC,0,NA,0,,
bb3d4804-6e07-482b-842f-a9b51b50ff4a,F,No,ENFERMERIA GENERAL,MATUTINO,8,4,8,4,6,3,8,1,7,0,6,6,8,0,AC,0,AC,0,AC,0,,
7e394970-abe4-46be-afc0-82ba8e4abfe4,F,No,ENFERMERIA GENERAL,MATUTINO,8,1,10,0,8,2,8,0,9,0,6,3,10,0,AC,0,AC,0,AC,0,,
8693d118-b341-4383-bad7-c67d9dee2e49,M,Si,ENFERMERIA GENERAL,MATUTINO,,,,,7,2,,,,,,,,,,,,,,,,
4d71e6ea-9f5e-4da1-a58a-bcb6e905f097,F,No,ENFERMERIA GENERAL,MATUTINO,5,6,5,4,6,2,9,2,8,0,8,0,9,0,NA,0,AC,0,AC,0,,
05258a9d-9754-4f90-9e3e-03a5ddb80ba8,F,Si,ENFERMERIA GENERAL,MATUTINO,8,4,,,,,,,,,,,,,,,,,,,,
f39deef6-a14d-438b-98c4-abf1bb244c0b,F,No,ENFERMERIA GENERAL,MATUTINO,9,2,10,0,9,0,9,0,10,0,7,6,9,0,AC,0,AC,0,AC,0,,
e49cd593-da1d-4304-acb1-1afedc0fc356,F,No,ENFERMERIA GENERAL,MATUTINO,8,3,6,2,8,2,7,1,8,0,5,6,8,0,AC,0,AC,0,AC,0,,
cb9c1221-0364-4437-8438-ebf02f1d6559,F,No,ENFERMERIA GENERAL,MATUTINO,5,5,5,2,7,3,9,4,9,0,5,12,7,0,NA,0,NA,0,AC,0,,
0575c42c-e864-4249-b973-31ae8586ec02,F,Si,ENFERMERIA GENERAL,MATUTINO,8,0,,,,,,,,,,,,,,,,,,,,
99377efd-30b3-4242-ba9b-fcfd108c36dd,F,No,ENFERMERIA GENERAL,MATUTINO,5,8,5,4,5,1,7,3,7,0,6,6,7,0,AC,0,AC,0,NA,0,,
de91e6a6-0750-4568-b63e-1fe075f55ba3,M,Si,ENFERMERIA GENERAL,MATUTINO,,,6,0,8,3,,,,,,,,,,,,,,,,
ebcf7f5e-a177-4b87-98b4-b6915011cc3a,F,Si,ENFERMERIA GENERAL,MATUTINO,8,4,,,,,,,,,,,,,,,,,,,,
870a027d-f7c1-4bd1-a516-2aa60fd7beda,M,Si,ENFERMERIA GENERAL,MATUTINO,7,0,,,,,,,,,,,,,,,,,,,,
814b3b1d-b79f-48be-9a2a-4a8b5c6a3c0b,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,6,0,8,0,8,1,8,0,5,4,9,0,AC,0,NA,0,AC,0,,
6e5eca69-5e65-4d38-9a52-c9317049d82d,F,No,ENFERMERIA GENERAL,MATUTINO,8,1,5,2,8,1,9,2,8,0,6,6,8,0,AC,0,AC,0,AC,0,,
e093499e-69ce-433b-b3f4-6603d5e78231,M,Si,ENFERMERIA GENERAL,MATUTINO,,,5,5,6,3,,,,,,,,,,,,,,,,
073e542b-11e3-4ba6-8380-02e446fee972,F,No,ENFERMERIA GENERAL,MATUTINO,6,1,7,5,6,2,6,1,5,0,5,6,5,0,AC,0,AC,0,AC,0,,
efcdbd2c-86ab-49d1-9cb4-b7c0ebed6eb3,M,Si,ENFERMERIA GENERAL,MATUTINO,5,20,,,,,,,,,,,,,,,,,,,,
b345dae4-fe08-4a7e-bcc7-e27388b6e6d3,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,6,0,6,0,9,0,10,0,5,2,9,0,AC,0,AC,0,AC,0,,
dee2321d-c6cb-49c2-af21-755b2b095453,M,No,ENFERMERIA GENERAL,MATUTINO,8,8,7,4,8,3,10,3,6,0,6,4,9,0,NA,0,AC,0,NA,0,,
8ca1a765-e472-4954-9369-3d8e7637e39b,F,No,ENFERMERIA GENERAL,MATUTINO,5,7,5,2,5,3,6,4,7,0,6,6,7,0,AC,0,AC,0,NA,0,,
