Id Unico,Genero,Repetidor,Especialidad,Turno,CÁL,Faltas_CÁL,ING,Faltas_ING,FÍS,Faltas_FÍS,ECO,Faltas_ECO,REA,Faltas_REA,REA0,Faltas_REA0,REA1,Faltas_REA1,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TAL3,Faltas_TAL3,TAL4,Faltas_TAL4,TUT,Faltas_TUT
a9310e43-f2e6-4056-9cce-6fa6a1afa45b,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,9,0,9,2,10,0,9,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
c8ddc328-9fbe-4dc9-baab-9f4d3d3b6200,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,9,0,9,2,10,0,9,7,10,0,9,0,AC,0,AC,0,NA,0,NA,0,AC,0,AC,0,,
63edf372-3a2f-489e-ab16-59347121cf97,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,5,1,5,0,5,0,8,15,9,1,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
6e007b67-15d1-426e-b56a-f74994c2f041,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,8,0,9,2,5,2,9,3,10,0,8,0,AC,0,AC,0,NA,0,AC,0,AC,0,NA,0,,
d6eb8389-a6a5-48f6-a7bf-11047e63c2a2,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,8,0,6,2,9,0,8,2,9,1,10,0,AC,0,AC,0,NA,0,AC,0,AC,0,AC,0,,
43d6596f-5e4a-4998-ade4-72a1e7f298e5,F,Si,ENFERMERIA GENERAL,MATUTINO,5,0,6,0,9,0,5,8,6,13,5,12,,,,,,,,,,,,,,,,
dc48eba1-7603-4210-9dab-b0a08fc8b768,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,10,2,9,2,9,2,9,4,9,2,10,0,AC,0,AC,0,NA,0,AC,0,AC,0,NA,0,,
c79e97da-3368-42c3-9bcd-bff448099bce,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,8,1,8,2,9,0,7,6,9,2,9,0,AC,0,AC,0,NA,0,AC,0,AC,0,AC,0,,
798c87e0-7f73-4c90-8cef-5c94095e52d7,F,No,ENFERMERIA GENERAL,MATUTINO,5,1,7,1,6,0,10,0,8,4,9,2,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,NA,0,,
eea28705-2ee7-4e5d-96c2-d55d437720eb,F,No,ENFERMERIA GENERAL,MATUTINO,7,2,7,2,9,2,5,2,6,8,7,3,8,0,AC,0,AC,0,NA,0,AC,0,AC,0,NA,0,,
c41c0ffc-ad4a-4877-bc2d-87ffc8ffe960,F,No,ENFERMERIA GENERAL,MATUTINO,6,3,8,0,10,2,10,2,10,7,8,2,8,0,AC,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
886dce83-3a10-4ca6-b693-2b258ef96cdc,F,No,ENFERMERIA GENERAL,MATUTINO,5,3,5,6,5,8,5,10,5,24,5,9,9,0,AC,0,AC,0,NA,0,NA,0,AC,0,NA,0,,
200dda1f-be15-40c7-8296-31459701208f,F,No,ENFERMERIA GENERAL,MATUTINO,5,3,6,2,7,4,5,2,6,19,5,3,5,0,AC,0,NA,0,NA,0,NA,0,AC,0,AC,0,,
786b58e1-6be4-47af-b91e-58abee2046a5,M,No,ENFERMERIA GENERAL,MATUTINO,5,1,8,0,9,0,9,0,8,8,9,4,10,0,AC,0,AC,0,NA,0,NA,0,AC,0,AC,0,,
cad8d614-4787-4bf4-afb0-3c552a5c381d,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,
c8e4476a-cca4-4a25-8d7e-6e1495f5f189,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,
85e499f9-66c8-4eaa-9271-6d4c622e51c0,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,10,2,10,0,10,0,10,1,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
8ae500aa-7e52-4fd5-81eb-49db6401ff59,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,
de91e6a6-0750-4568-b63e-1fe075f55ba3,M,No,ENFERMERIA GENERAL,MATUTINO,5,2,8,0,6,2,7,2,8,7,7,1,8,0,AC,0,NA,0,AC,0,NA,0,AC,0,AC,0,,
a8b889f2-b609-4d4a-a694-4e8b390b4c42,F,No,ENFERMERIA GENERAL,MATUTINO,6,2,7,2,10,2,9,4,7,3,9,4,9,0,AC,0,NA,0,NA,0,AC,0,AC,0,NA,0,,
a49833ce-15fa-43a2-adf4-2892345918d5,F,No,ENFERMERIA GENERAL,MATUTINO,5,3,6,3,8,4,5,4,7,11,5,8,9,0,AC,0,AC,0,NA,0,AC,0,AC,0,NA,0,,
cb6f2929-f143-49d8-9e67-7d2932a2bd22,F,No,ENFERMERIA GENERAL,MATUTINO,5,1,6,1,7,0,6,0,7,11,7,0,8,0,AC,0,AC,0,NA,0,NA,0,AC,0,AC,0,,
696a868e-3d82-49d7-9f51-35666501d709,F,No,ENFERMERIA GENERAL,MATUTINO,5,1,7,1,10,2,10,0,9,8,10,0,9,0,AC,0,NA,0,NA,0,NA,0,AC,0,AC,0,,
ccfbc776-70c4-48fc-ad75-baa526ecc0e9,M,No,ENFERMERIA GENERAL,MATUTINO,5,1,10,1,8,2,5,5,7,9,7,2,9,0,AC,0,AC,0,NA,0,NA,0,AC,0,NA,0,,
2830ec00-f8c0-4343-ac11-49a604eaf02a,F,No,ENFERMERIA GENERAL,MATUTINO,7,1,9,1,10,0,10,0,9,1,9,1,10,0,AC,0,AC,0,NA,0,AC,0,AC,0,NA,0,,
0758c6c7-f28b-4b51-9e6c-6e09f9fe2787,M,No,ENFERMERIA GENERAL,MATUTINO,6,1,6,1,5,0,7,3,6,8,5,3,8,0,AC,0,NA,0,NA,0,NA,0,AC,0,NA,0,,
115a999e-7273-4fdd-a1b4-de55572649bc,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,NP,16,,,,,,,,,,,,,,,,,,,,,,
6ebfffd9-875d-47a7-8a19-ffa93de8f837,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,9,0,10,0,10,0,10,2,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
c028fa75-309d-43ad-bc7f-a19522f82f00,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,5,1,6,0,6,0,6,4,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
9cb9e405-e9ee-4eb9-be17-4e7b8362d6d2,M,No,ENFERMERIA GENERAL,MATUTINO,8,0,7,0,6,0,7,2,8,4,8,0,10,0,AC,0,AC,0,NA,0,AC,0,AC,0,NA,0,,
8124271c-5062-414e-9c3e-0d9ca4e9f9c2,F,No,ENFERMERIA GENERAL,MATUTINO,6,2,6,0,8,0,5,0,6,7,7,8,7,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
88b60662-5ee8-44b5-853a-849bfbbe9941,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,5,3,5,10,5,0,5,11,5,4,8,0,AC,0,NA,0,AC,0,NA,0,AC,0,NA,0,,
0f23af04-f22e-4a78-a122-71198629ee57,F,No,ENFERMERIA GENERAL,MATUTINO,NP,16,NP,17,NP,16,NP,10,NP,0,NP,30,5,0,AC,0,NA,0,NA,0,NA,0,AC,0,NA,0,,
96f667f5-a062-4a64-9866-b0ff0eec9803,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,8,0,9,0,10,0,8,3,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,NA,0,,
85020432-b5fa-4d75-adda-008a0c374f98,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,5,1,5,2,8,2,6,7,8,3,8,0,AC,0,AC,0,NA,0,NA,0,AC,0,NA,0,,
016ab92b-e46d-4371-a22a-aa98489090a3,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,5,2,10,2,10,0,7,9,8,0,9,0,AC,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
a45f0ce2-b986-4032-8e83-aec8d7c01628,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,8,2,10,0,10,0,9,6,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
d202b86f-5e64-4adc-96bf-382827603c04,F,No,ENFERMERIA GENERAL,MATUTINO,5,5,6,3,9,0,5,4,7,15,9,7,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,NA,0,,
0890ab49-00e4-40f7-ba32-9c0782817b4c,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,6,1,7,2,5,2,8,8,8,2,8,0,AC,0,AC,0,NA,0,NA,0,AC,0,NA,0,,
cbc7eef3-e7c7-452d-b06b-3fd8b0f1edaa,F,Si,ENFERMERIA GENERAL,MATUTINO,5,2,5,0,5,4,5,4,,,,,,,,,,,,,,,,,,,,
3e55cb72-6900-489c-9fb1-ed825e03d361,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,NP,16,,,,,,,,,,,,,,,,,,,,,,
5a459360-1a12-420d-a148-18b5593ba9eb,F,No,ENFERMERIA GENERAL,MATUTINO,6,1,5,2,6,4,5,6,6,19,8,4,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,NA,0,,
