Id Unico,Genero,Repetidor,Especialidad,Turno,CÁL,Faltas_CÁL,ING,Faltas_ING,FÍS,Faltas_FÍS,ECO,Faltas_ECO,REA,Faltas_REA,REA0,Faltas_REA0,REA1,Faltas_REA1,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TAL3,Faltas_TAL3,TAL4,Faltas_TAL4,TUT,Faltas_TUT
a1b3b7ca-edfe-4b3e-8eb4-eb33d5cd8949,F,Si,ENFERMERIA GENERAL,MATUTINO,5,4,5,4,6,10,,,,,,,,,,,,,,,,,,,,,,
34adf4b3-e994-4fc6-9296-fec3d7f2425a,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,10,0,10,0,10,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
91866ac1-ac79-45da-ba5f-ce6acfafc462,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,8,0,9,0,10,0,7,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
421a3f61-edf3-4112-bedf-652bbe2600ed,F,No,ENFERMERIA GENERAL,MATUTINO,6,1,7,0,9,0,10,0,5,3,8,0,10,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
166169e7-7a0f-4958-98e4-6076d93271c1,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,9,0,9,0,9,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
b437499e-eb30-435d-8683-7e9118096682,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,8,0,10,0,10,0,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
df1ec2ca-f0d4-4b3c-8df8-7a5951b8c838,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,7,0,7,2,10,0,10,3,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
1439ff46-5408-442c-9d1d-0a87ddecd558,M,No,ENFERMERIA GENERAL,MATUTINO,6,1,8,0,8,0,10,0,6,2,7,0,10,0,AC,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
35ddc5a6-694f-403c-a9dc-bbdf57e2e512,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,9,0,9,0,10,0,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
61f8125a-5b5e-4486-96b4-0e6f290ba883,F,Si,ENFERMERIA GENERAL,MATUTINO,,,NP,17,,,,,,,,,,,,,,,,,,,,,,,,
19275602-450a-4e44-a6b7-8b6ff5c82cc2,M,No,ENFERMERIA GENERAL,MATUTINO,5,5,8,2,9,0,10,0,9,3,5,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,NA,0,,
bf76b896-2285-44da-b9d6-f18a51958511,M,No,ENFERMERIA GENERAL,MATUTINO,10,2,6,2,10,0,10,0,8,6,8,3,9,0,NA,0,AC,0,AC,0,AC,0,NA,0,NA,0,,
f4da08ea-31cc-4fc0-ac3a-0f1cf9ce7e43,M,No,ENFERMERIA GENERAL,MATUTINO,7,0,9,0,9,2,9,2,9,3,8,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
9d2aa529-cc88-4c58-9ea4-0bf8bdf9608d,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,8,0,10,0,9,2,6,0,7,2,10,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
9fb09a1a-798d-4a8d-8ca1-f1298fc1dcb9,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,8,0,9,0,10,0,8,3,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
efaf5764-6c60-4ff9-9975-6191017a7491,M,No,ENFERMERIA GENERAL,MATUTINO,6,1,9,0,7,0,8,2,8,0,8,0,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
33a95f5e-23fb-43ea-a8f2-48f4cc6bc8d9,M,No,ENFERMERIA GENERAL,MATUTINO,7,0,8,0,8,0,8,0,8,6,7,3,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
fdc4a839-fa23-46aa-9fe0-111a72a490ae,F,Si,ENFERMERIA GENERAL,MATUTINO,6,8,7,2,,,,,,,,,,,,,,,,,,,,,,,,
9713401d-7aa0-4c3a-afa7-e62c69bf641e,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,8,0,10,0,10,0,8,0,9,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
811cc34d-b567-402b-8fdd-edd920ecccc2,M,No,ENFERMERIA GENERAL,MATUTINO,5,3,9,0,7,2,8,0,7,6,6,3,10,0,AC,0,NA,0,AC,0,NA,0,NA,0,NA,0,,
8b7ff33f-dfdf-4e5e-9b64-137c0d26dcf4,M,No,ENFERMERIA GENERAL,MATUTINO,7,1,8,0,5,0,10,0,9,0,8,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
bfc83686-2c75-42f4-a241-7b2c1083b922,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,8,0,7,0,10,0,7,0,7,1,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
1223187a-3ed4-49e0-824a-9656ec96b529,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,8,0,10,0,10,0,9,6,8,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
e093499e-69ce-433b-b3f4-6603d5e78231,M,No,ENFERMERIA GENERAL,MATUTINO,5,3,5,0,9,0,5,0,6,4,5,0,9,0,NA,0,NA,0,AC,0,NA,0,NA,0,NA,0,,
efcdbd2c-86ab-49d1-9cb4-b7c0ebed6eb3,M,No,ENFERMERIA GENERAL,MATUTINO,5,3,5,1,6,6,7,2,7,11,5,4,8,0,AC,0,NA,0,AC,0,AC,0,NA,0,NA,0,,
3306496c-b918-4daa-9a3d-6d6bd2406ea1,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,8,0,10,0,10,0,8,3,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
657ef5ce-1d6e-45b6-b399-3fd3cccac567,F,No,ENFERMERIA GENERAL,MATUTINO,6,2,9,0,9,0,10,0,7,3,9,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
b322b58b-1b67-4402-8248-d833a589e037,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,7,0,8,0,10,0,8,3,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
177e02c4-5090-46b8-8e7d-eadf12cc97b1,F,No,ENFERMERIA GENERAL,MATUTINO,5,3,5,2,9,0,6,4,5,18,5,3,5,0,NA,0,NA,0,AC,0,NA,0,NA,0,NA,0,,
5ed7ccd1-0ef9-4dd9-8965-f59debf1ed52,M,No,ENFERMERIA GENERAL,MATUTINO,7,0,8,0,10,0,9,0,10,0,8,4,10,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
7ce13a5b-0c89-4c3a-a4c6-c5f59e521ccb,F,Si,ENFERMERIA GENERAL,MATUTINO,NP,15,5,6,7,6,,,,,,,,,,,,,,,,,,,,,,
0e7be1e6-c5ae-448b-b054-6eb09fff75c3,F,No,ENFERMERIA GENERAL,MATUTINO,NP,15,5,0,NP,24,5,14,5,0,NP,20,5,0,,0,AC,0,AC,0,NA,0,NA,0,,0,,
51d9fd3c-7e58-40e7-aad2-7e37efc74746,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,10,0,10,0,10,0,7,0,10,0,10,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
449dca94-606d-47e3-8aa6-f7692de7e733,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,7,0,7,0,9,0,8,3,8,0,9,0,AC,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
dcf8c3b1-c7f5-4c5f-b2c1-dfaa4d3906cd,M,No,ENFERMERIA GENERAL,MATUTINO,5,0,7,0,9,0,10,0,8,0,9,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
c7a5902a-61cb-4fe9-b611-3b324de1c406,F,No,ENFERMERIA GENERAL,MATUTINO,5,5,5,0,6,0,6,0,6,3,5,0,8,0,NA,0,NA,0,AC,0,NA,0,NA,0,NA,0,,
183b1c88-8bc5-4965-8426-9dfe5133ef16,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,8,2,6,2,5,4,6,12,6,0,8,0,AC,0,AC,0,AC,0,NA,0,NA,0,NA,0,,
