Id Unico,Genero,Repetidor,Especialidad,Turno,CÁL,Faltas_CÁL,ING,Faltas_ING,FÍS,Faltas_FÍS,ECO,Faltas_ECO,REA,Faltas_REA,REA0,Faltas_REA0,REA1,Faltas_REA1,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TAL3,Faltas_TAL3,TAL4,Faltas_TAL4,TUT,Faltas_TUT
59aafd35-4a38-45d2-83cd-7f55ebcaae03,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,2,6,6,7,0,9,1,9,0,8,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
a0dc83b9-63e9-4743-84f7-19308ffdb6fe,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,8,1,6,3,8,2,10,0,9,0,9,0,NA,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
3ee43815-7d79-4cf0-9bad-845545783d98,F,No,ENFERMERIA GENERAL,MATUTINO,5,2,9,6,5,0,5,0,9,2,8,2,8,0,AC,0,AC,0,NA,0,NA,0,NA,0,AC,0,,
d4001ecd-2b1a-496d-9d53-512ca6f9047a,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,10,1,7,0,10,0,9,2,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
c1136d1a-4697-4b11-a0dd-749e2ddcfaa7,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,1,9,0,10,0,9,2,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
13513c94-8628-41bd-a5c6-f6b9aafade58,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,0,9,0,10,1,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
15ff05fa-00aa-4771-9041-184cb07768cc,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,7,0,9,0,9,0,9,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
8d0615f6-6527-41f9-9eb0-f37212f1076c,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,1,7,0,9,0,9,2,10,0,10,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
cebcc44c-3b7d-4fe6-8455-72c96fc65674,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,1,7,0,10,0,10,1,9,1,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
d4502d2a-febe-4940-ac83-9585659b02cb,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,10,3,5,0,9,2,9,1,9,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
f3175b10-6d39-4b5d-a217-6a732ebec464,M,No,ENFERMERIA GENERAL,MATUTINO,5,0,7,2,8,3,9,0,10,3,8,0,10,0,AC,0,AC,0,NA,0,NA,0,AC,0,AC,0,,
41b09899-c2d2-4c4c-833b-465347e2fefd,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,4,10,0,9,1,9,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
6b40b94e-6ec0-4df5-9038-7fe3d9adcd3b,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,10,3,8,2,10,0,10,2,9,1,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
cada6473-7fc1-4ba9-91e1-2d1a27fd854e,F,No,ENFERMERIA GENERAL,MATUTINO,8,2,10,4,6,0,8,0,9,2,9,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
b8812052-1fd7-4696-9bce-da3911f91f66,M,No,ENFERMERIA GENERAL,MATUTINO,7,0,10,5,7,2,7,2,9,1,9,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
25b17d6f-62ea-43b1-bfda-6e91585bec3f,F,Si,ENFERMERIA GENERAL,MATUTINO,NP,20,,,,,,,,,,,,,,,,,,,,,,,,,,
a5243d59-58b5-4aab-89a9-3031d4b15d98,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,2,9,1,9,0,9,2,8,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,AC,0,,
bf6fea90-e41d-47d7-b924-b4472b875d09,F,No,ENFERMERIA GENERAL,MATUTINO,7,2,8,4,7,0,8,2,9,3,8,0,8,0,AC,0,AC,0,NA,0,NA,0,AC,0,AC,0,,
e1e5904d-9eec-496b-a326-89bf527381c1,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,2,7,0,9,2,9,2,9,0,8,0,AC,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
95bff90a-76b9-4da5-99f9-988b43c19539,M,No,ENFERMERIA GENERAL,MATUTINO,8,0,9,2,9,0,7,0,8,0,8,0,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,NA,0,,
