Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,ANA,Faltas_ANA,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
f487ef30-bad9-40a2-87ae-5c3603f727af,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,9,0,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
41d3f026-24ac-481e-ac22-2c0dc83161a9,M,No,ENFERMERIA GENERAL,MATUTINO,5,4,10,0,5,0,8,0,6,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
1d71f1d9-76fe-4d8e-8e3e-ebb1c1aefd39,F,Si,ENFERMERIA GENERAL,MATUTINO,6,3,,,5,3,,,,,,,,,,,,,,,,,,
34adf4b3-e994-4fc6-9296-fec3d7f2425a,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
91866ac1-ac79-45da-ba5f-ce6acfafc462,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,9,0,8,0,10,0,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
69f793a4-53bd-4cd6-a98c-323cbc602864,M,No,ENFERMERIA GENERAL,MATUTINO,5,0,10,0,5,0,8,0,7,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
3952e1ad-36f3-401b-9154-6f6b1e83fb8c,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,7,0,8,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
166169e7-7a0f-4958-98e4-6076d93271c1,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,6,0,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
b437499e-eb30-435d-8683-7e9118096682,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,10,0,10,0,10,0,10,1,AC,0,AC,0,AC,0,AC,0,AC,0,,
df1ec2ca-f0d4-4b3c-8df8-7a5951b8c838,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,8,0,9,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
1439ff46-5408-442c-9d1d-0a87ddecd558,M,No,ENFERMERIA GENERAL,MATUTINO,9,1,10,0,9,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
35ddc5a6-694f-403c-a9dc-bbdf57e2e512,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,9,0,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
19275602-450a-4e44-a6b7-8b6ff5c82cc2,M,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,0,8,0,10,0,10,0,9,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
bf76b896-2285-44da-b9d6-f18a51958511,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,1,8,0,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
f4da08ea-31cc-4fc0-ac3a-0f1cf9ce7e43,M,No,ENFERMERIA GENERAL,MATUTINO,5,0,10,0,9,0,8,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
cad8d614-4787-4bf4-afb0-3c552a5c381d,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,,,,,8,3,,,,,,,,,,,,,,
c8e4476a-cca4-4a25-8d7e-6e1495f5f189,F,Si,ENFERMERIA GENERAL,MATUTINO,5,0,,,,,,,,,,,,,,,,,,,,,,
9fb09a1a-798d-4a8d-8ca1-f1298fc1dcb9,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,8,0,8,0,9,0,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
efaf5764-6c60-4ff9-9975-6191017a7491,M,No,ENFERMERIA GENERAL,MATUTINO,5,2,10,0,8,0,8,0,8,0,9,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
4c824468-7b69-4bcd-bd89-fa0982f45b5f,M,No,ENFERMERIA GENERAL,MATUTINO,6,8,10,0,8,2,8,0,5,3,9,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
0dc23df2-f2da-4072-bc70-d57acfec785c,M,Si,ENFERMERIA GENERAL,MATUTINO,5,8,,,,,,,,,,,,,,,,,,,,,,
33a95f5e-23fb-43ea-a8f2-48f4cc6bc8d9,M,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,0,6,0,10,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
05fc7377-3106-49e4-be81-fc9ee83a1822,F,No,ENFERMERIA GENERAL,MATUTINO,5,1,10,0,5,0,7,0,8,0,9,0,AC,0,AC,0,AC,0,NA,0,AC,0,,
9713401d-7aa0-4c3a-afa7-e62c69bf641e,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
8b7ff33f-dfdf-4e5e-9b64-137c0d26dcf4,M,No,ENFERMERIA GENERAL,MATUTINO,6,0,10,0,7,0,9,0,8,0,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
bfc83686-2c75-42f4-a241-7b2c1083b922,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,8,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
1223187a-3ed4-49e0-824a-9656ec96b529,F,No,ENFERMERIA GENERAL,MATUTINO,10,1,10,0,9,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
e240f501-0b07-4269-bc2d-52dd9b0164db,F,Si,ENFERMERIA GENERAL,MATUTINO,,,10,1,NP,10,,,,,,,,,,,,,,,,,,
243c8df2-6b03-4165-b804-ac1e9ef49dcf,F,Si,ENFERMERIA GENERAL,MATUTINO,5,7,,,,,,,,,,,,,,,,,,,,,,
e093499e-69ce-433b-b3f4-6603d5e78231,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,7,0,8,0,6,0,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
3306496c-b918-4daa-9a3d-6d6bd2406ea1,F,No,ENFERMERIA GENERAL,MATUTINO,10,2,10,0,9,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
657ef5ce-1d6e-45b6-b399-3fd3cccac567,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,0,8,0,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
bbed1570-6a7b-460c-b0be-0065683ff44e,F,Si,ENFERMERIA GENERAL,MATUTINO,,,5,3,,,,,,,,,,,,,,,,,,,,
b322b58b-1b67-4402-8248-d833a589e037,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,9,0,8,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
5ed7ccd1-0ef9-4dd9-8965-f59debf1ed52,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,7,0,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
52807154-2482-40cd-9c84-de7710526c8c,F,Si,ENFERMERIA GENERAL,MATUTINO,NP,16,,,,,,,,,,,,,,,,,,,,,,
449dca94-606d-47e3-8aa6-f7692de7e733,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,10,0,9,0,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
dcf8c3b1-c7f5-4c5f-b2c1-dfaa4d3906cd,M,No,ENFERMERIA GENERAL,MATUTINO,NP,20,10,0,7,2,8,0,6,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
18fa483f-7484-46a0-94d3-0a733f5c1d35,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,10,0,6,0,9,0,8,0,10,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
c7a5902a-61cb-4fe9-b611-3b324de1c406,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,10,0,6,6,8,0,7,0,9,0,NA,0,AC,0,AC,0,AC,0,AC,0,,
e81bb440-3f38-49d4-a816-0a6eb4019d7d,F,Si,ENFERMERIA GENERAL,MATUTINO,6,6,10,0,7,0,9,0,7,6,9,0,,,,,,,,,,,,
c27b36cb-38a2-472c-9e9f-263a916aeed4,F,No,ENFERMERIA GENERAL,MATUTINO,8,2,10,0,8,0,9,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,AC,0,,
