Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,APL0,Faltas_APL0,EJE,Faltas_EJE,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
76e9d95b-e3e1-4710-b17d-eeb5bf758bfb,M,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,3,10,2,7,1,8,1,6,10,10,0,AC,0,AC,0,AC,0,AC,0,,
5cce485c-dac4-4e8d-9af2-b6226df86d4c,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,6,2,10,0,10,0,8,0,5,6,8,0,AC,0,AC,0,AC,0,AC,0,,
3637b931-a703-40e3-9445-ff9a27e6aa9f,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,7,0,9,0,9,1,9,1,7,3,10,0,AC,0,AC,0,AC,0,AC,0,,
f0007933-52da-40d1-8aaf-e8d4fd380dd5,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,7,0,9,0,9,1,8,0,8,3,10,0,AC,0,AC,0,AC,0,AC,0,,
4a285b42-e547-41db-9e87-a54339a43506,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,7,0,9,0,9,1,8,0,7,3,10,0,AC,0,AC,0,AC,0,AC,0,,
2a9a3238-ee24-458b-af90-56c4f2aa6543,F,Si,ENFERMERIA GENERAL,MATUTINO,,,,,NP,24,,,5,4,,,,,,,,,,,,,,
09f32da5-00a1-4536-aa88-49f39f8117e8,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,5,5,12,NP,7,NP,20,5,19,10,0,NP,0,NA,0,NA,0,AC,0,,
a4308413-4d7a-41fc-9682-f428fb93d959,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,6,0,10,0,7,1,8,0,8,3,9,0,AC,0,AC,0,AC,0,AC,0,,
80a0cf33-7d28-4665-a161-eb780d14a8c8,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,6,0,9,0,9,1,9,0,8,3,10,0,AC,0,AC,0,AC,0,AC,0,,
93209795-9692-4109-8c77-9aca9320ce0b,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,6,0,9,4,7,1,8,3,5,10,9,0,AC,0,AC,0,AC,0,AC,0,,
d423219a-585a-4ad1-8462-11129963f4bf,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,10,0,10,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
30718249-fad0-4788-bb6f-33875ca82088,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,7,0,9,0,9,0,9,1,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
51342c30-a54b-4b35-97b8-ec1eb63c85ff,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,0,9,3,8,1,8,0,6,3,8,0,AC,0,AC,0,NA,0,AC,0,,
675d2990-1db2-4cca-9008-279c1d52fbc4,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,9,0,5,0,7,1,8,2,5,3,10,0,AC,0,AC,0,AC,0,AC,0,,
19227b08-cacb-4cff-844f-446e9fff8602,M,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,2,9,0,6,3,8,3,6,9,9,0,AC,0,AC,0,AC,0,AC,0,,
1c9ea14f-1286-4f77-819b-c330500e6fda,M,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,2,5,0,5,4,8,3,5,5,5,0,AC,0,NA,0,NA,0,AC,0,,
7ae9419e-408d-407f-a2b5-e28242eef699,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,6,0,9,0,9,0,8,2,6,3,10,0,AC,0,AC,0,AC,0,AC,0,,
f0991af8-3244-4a12-a964-20384e64325b,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,10,0,8,0,8,1,9,0,8,3,10,0,AC,0,AC,0,AC,0,AC,0,,
7516b2cb-b055-4d4d-b81d-bb41cf41b9ec,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,7,0,8,0,9,0,8,0,8,3,10,0,AC,0,AC,0,AC,0,AC,0,,
7b9b59bc-fe93-4071-a6c4-4f8619600bc0,F,No,ENFERMERIA GENERAL,MATUTINO,7,0,7,0,9,0,10,1,10,2,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
dd2883f7-d24d-4158-ab3d-1bd21d6ee6a5,F,No,ENFERMERIA GENERAL,MATUTINO,9,0,7,0,9,0,8,1,10,1,8,3,10,0,AC,0,AC,0,AC,0,AC,0,,
ee772097-41ea-4310-a4eb-bc47d48350db,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,8,1,10,0,10,0,8,4,8,3,10,0,AC,0,AC,0,AC,0,AC,0,,
31f999f2-fc72-4934-aaa5-a02d9e65b715,M,No,ENFERMERIA GENERAL,MATUTINO,9,0,8,1,9,0,10,1,10,0,10,0,9,0,AC,0,AC,0,AC,0,AC,0,,
99fa8923-ad33-462e-99cc-4d8dc959e450,M,No,ENFERMERIA GENERAL,MATUTINO,10,0,9,0,10,0,8,1,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
d326c7c4-3ece-4db5-a404-43a943570176,F,No,ENFERMERIA GENERAL,MATUTINO,8,0,6,0,9,0,10,1,8,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
928b498b-c06c-4f52-8ff0-4773ba76f3de,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,8,0,10,0,10,1,9,0,6,3,10,0,AC,0,AC,0,NA,0,AC,0,,
74cede8a-77bf-4bfa-92ab-2f2b29d283f4,F,No,ENFERMERIA GENERAL,MATUTINO,10,0,8,0,10,0,10,0,8,0,6,3,10,0,AC,0,AC,0,NA,0,AC,0,,
cbc7eef3-e7c7-452d-b06b-3fd8b0f1edaa,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,5,2,9,4,8,1,8,1,5,3,10,0,AC,0,AC,0,AC,0,AC,0,,
e7eeabf2-a7e5-4196-9d58-9cdb05c1fbe7,F,No,ENFERMERIA GENERAL,MATUTINO,5,0,6,0,9,0,10,0,8,0,7,0,10,0,NA,0,AC,0,AC,0,AC,0,,
f45a47df-1725-4154-80bd-0f4661ffb7b2,F,No,ENFERMERIA GENERAL,MATUTINO,6,0,6,0,8,0,9,1,9,1,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
